# bloodmallet trinket sims | fight_style=castingpatchwerk3 | simmed 2026-08-26 02:57 | SimC 02b39ce | tier MID2
# fetched 2026-08-27 by fetch-trinket-sims.sh
# columns: class	spec	rank	trinket	item_id	ilvl:dps,... (rank 0 = passive baseline, min ilvl only)
warrior	protection	22	Blazebinder's Hoof	193762	292:231262,295:231485,302:232301,308:232733,315:233416,321:233713,328:234166,334:235058
warrior	protection	23	Ruby Whelp Shell [Aoe]	193757	292:230550,295:230657,302:231447,308:232020,315:232941,321:233655,328:234316,334:235053
warrior	protection	24	Radiant Plume	249806	298:235005
warrior	protection	25	Algeth'ar Puzzle Box	193701	298:234791
warrior	protection	26	Venomous Gladiator's Insignia of Alacrity	270603	315:234758
warrior	protection	27	Ruby Whelp Shell [St]	193757	292:229833,295:230492,302:231030,308:231563,315:232322,321:232805,328:234007,334:234465
warrior	protection	28	Venomous Gladiator's Badge of Ferocity	270602	315:234293
warrior	protection	29	Gaze of the Alnseer	249343	298:233957
warrior	protection	30	Solarflare Prism	252420	298:233900
warrior	protection	31	Darkmoon Dominion: Rot	246306	292:229927,298:230352,305:231115,311:231550,318:232274,324:233041,331:233866
warrior	protection	32	Font of Venomous Rage	270168	292:228951,295:229032,305:229970,315:230884,321:231299,331:232278,344:233686
warrior	protection	33	Heart of Wind	250256	298:233326
warrior	protection	34	Light Company Guidon	249344	298:233224
warrior	protection	35	Void Stalker's Contract	151307	298:232483
warrior	protection	36	First Mate's Shellward	270160	292:228754,295:229039,302:229430,308:229809,315:230224,321:230838,328:231739,334:232220
warrior	protection	37	Manaheart's Binding Flame	250243	292:228582,295:228823,302:229168,308:229775,315:230298,321:231039,328:231536,334:232156
warrior	protection	38	Sszorak's Ferocity	270163	292:228631,295:228850,302:229422,308:230040,315:230282,321:230991,328:231453,334:232118
warrior	protection	39	Mchimba's Ritual Bandages	159618	292:228752,295:228907,302:229542,308:229700,315:230512,321:230906,328:231463,334:232028
warrior	protection	40	Coiled Fangstone	273795	292:228681,295:228877,302:229303,308:229903,315:230338,321:230935,328:231334,334:232016
warrior	protection	41	Undreamt God's Oozing Vestige	249805	298:231801
warrior	protection	42	Latch's Crooked Hook	250226	298:231479
warrior	protection	43	Dragon Games Equipment	193719	298:231047
warrior	protection	44	Venomous Gladiator's Emblem	270606	315:230687
warrior	protection	45	Mark of Light	250241	298:230581
warrior	protection	46	Venomous Gladiator's Medallion	270605	315:230419
warrior	protection	47	Kroluk's Warbanner	250227	298:230397
warrior	protection	48	Gloom-Spattered Dreadscale	249339	298:230334
warrior	protection	49	Venomous Gladiator's Sigil of Adaptation	270604	315:230289
warrior	protection	50	Ampoule of Pure Void	151312	298:229280
warrior	protection	51	Vessel of Tortured Souls	250258	298:229149
warrior	protection	52	Rotting Globule	252421	298:229072
warrior	protection	53	Jelly Replicator	250242	298:229030
warrior	protection	54	The Eternal Egg	249807	298:229023
warrior	protection	55	Mindpiercer's Sigil	250224	292:225513,295:225820,302:226207,308:226504,315:227101,321:227353,328:228296,334:228900
warrior	protection	56	Preternatural Antivenom	270171	292:226130,295:226166,302:226336,308:226527,315:226576,321:226741,328:226764,334:226885
warrior	protection	57	Hex Lord's Dooming Idol	270169	292:225731,295:225892,305:226008,315:226183,321:226519,331:226679,344:226730
warrior	protection	58	Permafrost Essence	250244	292:225892,295:226048,302:226252,308:226372,315:226356,321:226463,328:226491,334:226673
warrior	protection	59	Wavecaller's Seastone	270167	292:225837,295:225711,302:225665,308:226105,315:226251,321:226431,328:226346,334:226502
warrior	protection	60	Idol of the Howling Nexus	270174	292:225429,295:225655,302:225533,308:225848,315:226171,321:225981,328:226348,334:226434
warrior	protection	61	Locus-Walker's Ribbon	249809	298:225873
